,id,title,abstract,pillar,research_category,truncated,LR,SVC,MLP
132,pub.1193156688,Harnessing Microbial Power for a Sustainable Future Food System,"Microorganisms are transforming the way we address sustainability across agriculture, food production, waste remediation, bioenergy, and industrial bioprocessing, offering novel solutions for the food systems of tomorrow. This systematic review examines literature from the last twenty years in order to identify key advances, challenges, and future directions in harnessing microbial systems for sustainable applications, especially those underpinning a resilient future food system. The selected documents allowed a mapping of the most important trends: innovations based on metabolic engineering and omics, the use of integrated biorefineries, and digital monitoring platforms are emerging as catalysts for the transition, while high scaling costs, regulatory challenges, and low public acceptance continue to limit large-scale implementation. The analysis highlights both the major advantages (reducing ecological impact, valorizing waste, diversifying food sources) and the current limits of these technologies, proposing a multi-stakeholder roadmap to accelerate the transition to a circular bioeconomy and a low-carbon and climate-resilient food system.",F,Other,False,False,False,True
2509,pub.1195194673,Application of new approach methods (NAMs) in food safety with considerations for new proteins,"As new sources of food emerge and technologies advance, the concepts of safe food and risk assessment have evolved. New Approach Methods (NAMs) are appearing at a pivotal point in toxicology and provide an opportunity to adopt improved science (from a sensitivity and specificity perspective), which is more human relevant, is quicker and is ethically sounder (does not employ animals). The safety standard for any substance added to food in the United States is that there is a reasonable certainty of no harm under the intended conditions of use and applies to food additives and substances that are Generally Recognized as Safe (GRAS). This means that the use of NAMs must have a wide acceptability amongst the scientific community, including the regulatory authorities. The demand for new sources of protein ingredients is increasing, and is one category of food to which NAMs can be applied to determine safety. Safety considerations for proteins are described and for this purpose have been grouped into i) biosynthetic proteins produced by precision fermentation, ii) protein concentrates from traditional foods, and iii) total protein extracts. NAMs can be used to support the safety determination of proteins by: i) addressing mechanistic questions; ii) demonstrating equivalence to foods already in the food supply; iii) comparing intake to the amount traditionally consumed; iv) potential allergenicity. Confidence now needs to be built amongst stakeholders in food safety, with more food case studies in which NAMs are used in GRAS determinations and food additive petitions.",CC,Food safety & quality,False,False,False,True
95,pub.1196134250,Post-translational modifications of proteins and their effect on techno-functional properties for food applications,"Post-translational modifications (PTMs), including glycosylation, phosphorylation, acetylation, and methylation, are protein modifications that involve the covalent addition of functional groups after their biosynthesis. They are critical factors for protein structure and function, influencing not only biological activity but also techno-functional properties. Their relevance in food proteins is increasingly recognized as the demand for sustainable proteins grows, particularly for recombinant proteins produced via precision fermentation. This review provides an overview of the most important PTMs and discusses their influence on techno-functional properties of proteins such as solubility, emulsification, gelation, and foaming. Especially hydrophilic functional groups (e.g., glycans and phosphate) often enhance solubility while hydrophobic groups (e.g., fatty acids) tend to reduce it. Hydrophobic interactions also have a profound effect on functionality. Further, methods to modify PTMs chemically, enzymatically, or physically are discussed and analytical techniques for their detection are critically reviewed. By bringing together insights from biology, food science, and protein engineering, this review outlines how targeted PTM control could improve functionality in alternative proteins for food, cosmetic, or pharmaceutical use. This review can serve as a guide on how to modify particularly novel sustainable or recombinant proteins in a targeted manner to tailor their functionality and extend their application areas.",F,Ingredient optimisation,False,False,False,True
3169,pub.1189556710,Macromineral and trace element concentrations in conventional and organic milk and plant-based beverages in the UK: implications for population intakes,"This study compared the minerals concentrations of milk (conventional n = 20; organic n = 19) to almond (conventional n = 18; organic n = 7) and oat (conventional n = 19; organic n = 13) plant-based beverages (PBB). Milk contained more Ca, Mg, P, K, I and Zn than PBB and less Na than oat PBB. Minerals concentrations of conventional and organic milk did not differ but conventional PBBs contained more Ca, P and I than organic PBBs due to permitted fortification. Despite fortification in conventional PBBs, Ca and I concentrations were lower than in milk. No differences were found between conventional and organic PBBs in concentrations of minerals that are not fortified, Mg, K and Zn. Replacement of milk with fortified conventional and organic almond and oat PBB, without other dietary changes, could reduce intakes of Ca and I below recommended intakes in some demographics, and increase prevalence of insufficiency for Mg, K, and Zn.",PB,End product formulation,False,False,False,True
2380,pub.1193870609,Global trends in vitamin D-fortified food and drink product launches (2019–2023),"Global vitamin D deficiency drives the need for fortification. This study explored vitamin D-fortified products launched 2019-2023 using Mintel's Global New Product Database. From 18,923 products identified, data on vitamin D content (µg/100g/ml) and product details (e.g. category/year/region) were extracted. Product launches increased over time, with +178% reported in 2020 vs 2019. Most were introduced in Asia and Europe (∼60%), with a ∼3.5-fold higher vitamin D in those launched in Asia vs Europe (11.3 ± 161.0 vs 3.3 ± 5.3 µg/100g, p < 0.001). ""Dairy/dairy alternatives"" were the most common fortification vehicle, but with relatively low levels of vitamin D. ""Foods high in sugar/fat"" and ""hot beverages"" had the highest levels. Most did not specify the use of vitamin D2/D3, and few used health claims. Global inconsistencies observed in vitamin D fortification supports the need for regional-specific guidance that is cognisant of the population's vitamin D-need and dietary patterns, to help consumers meet vitamin D requirements.",PB,End product formulation,False,False,False,True
2980,pub.1189767013,Keeping an eye on alginate: innovations and opportunities for sustainable production and diverse applications,"Alginate is a biocompatible, biodegradable, brown seaweed polysaccharide with diverse techno-functional properties. However, growing environmental concerns are driving the need for more sustainable alginate extraction methods. Novel methods such as ultrasound-assisted extraction, microwave-assisted extraction and subcritical water extraction among others, have attracted significant attention by improving polysaccharide yields and addressing current production bottlenecks i.e., extraction time, solvent consumption and energy demand. These technologies used individually or in combination with novel solvents (food grade solvents, ionic liquids, deep eutectic solvents), offer promising environmentally friendly and food-grade alternatives. Large-scale optimised methods utilising these innovative methods remain underexplored. In addition, pre-treatment strategies utilising green protocols could improve alginate yields and properties. This narrative review aims to examine conventional alginate processing alongside emerging technologies and solvents to enhance extraction efficiency and functional properties. It explores the advantages as well as disadvantages of these approaches such as cost and scalability. Challenges for future uses of alginates are also discussed i.e., mechanical and biological. By deepening our understanding of these properties future research could unlock innovative applications, with cultivated meat offering a novel and promising direction.",CM,Scaffolding,False,False,False,True
2349,pub.1194497474,Cardinal temperatures of Bacillus licheniformis growing in various plant-based milk-alternatives,"We demonstrate that the commonly assumed matrix-independence of the cardinal (minimum, optimum and maximum) temperatures for bacterial growth is not necessarily valid for Bacillus licheniformis growing in plant-based milk. If confirmed, a consequence is that the ratio (called correction factor) between the maximum specific growth rate in a specific food matrix and in culture medium is not temperature-independent for every food matrix, opposed to general expectations. We found that, while the cardinal temperatures of B. licheniformis growing in either white almond or coconut beverages did not significantly differ from those in culture medium, this was not the case for another almond-based beverage, where we observed a smaller growth range and lower optimum temperature. A possible reason for this is that the food composition affects the cardinal temperatures. Our investigation is an example of ""tertiary modelling"" inasmuch it studies the effect of food matrix (a category variable) on the parameters of secondary models.",PB,Food safety & quality,False,False,False,True
621,pub.1186955218,Effect of Thermal and Non-Thermal Pretreatments and Fermentation on the Amino Acid and Biogenic Amine Content of Oyster Mushroom,"Pleurotus ostreatus, or oyster mushroom, is the most widely consumed and studied species. Because of its high protein and amino acid content, it can be used as a meat substitute. Food quality and composition can be improved by utilizing various technologies, including emerging thermal and non-thermal techniques. The study aim was to determine the effect of various pretreatment technologies on the amino acid and biogenic amine content of fresh and fermented oyster mushrooms. An automatic amino acid analyzer was used to perform a chromatographic analysis on free amino acids and biogenic amines. Significant differences were found between fresh and fermented mushroom samples: the fresh samples showed an increased FAA value (+57%), while blanching and microwaving them stabilized the FAA content. In the other groups, a 9–17% reduction was observed. The total biogenic amine composition increased 11- and 15-fold in the fresh and UV-treated samples (1.89 and 5.05 mg/g, respectively). The blanched samples showed no major change while the other groups increased by two to five times. The results of our study provide an excellent basis for the development of oyster-mushroom-based food products, whether for use in meat products or novel vegan products.",F,Ingredient optimisation,False,False,False,True
1586,pub.1196106582,"Genome-Wide Association Study for Markers Related to Protein, Fiber (ADF and NDF) and Oil Content in Winter Oilseed Rape Seeds (Brassica napus L.)","Seed biochemical composition critically influences the quality and industrial value of oilseed rape (Brassica napus L.). Understanding the genetic basis of seed oil, protein, and fiber content is essential for breeding improved cultivars. Here we conducted a genome-wide association study (GWAS) on 350 diverse winter oilseed rape lines over three years, using near-infrared reflectance spectroscopy (NIRS) to measure seed traits and SNP genotyping for association mapping. We identified numerous SNP markers significantly associated with seed oil, protein, acid detergent fiber (ADF), and neutral detergent fiber (NDF) content. From 18,566 detected SNPs, 3782 met stringent criteria and were used for association mapping, resulting in 3189 significant associations across three years. The highest number of associations was observed for protein (3480), followed by NDF (3662), ADF (3422), and oil (2046). Individual markers explained up to 35% of phenotypic variation, indicating strong genetic control of these traits. Gene ontology enrichment analyses linked candidate genes to key metabolic and regulatory pathways influencing these traits: protein biosynthesis and post-translational modification, lipid metabolism regulated by phosphorylation, and transcriptional control of cell wall polysaccharide synthesis. These findings provide valuable molecular markers that can be validated for further use in marker-assisted selection, supporting the development of rapeseed cultivars with optimized seed quality for food, feed, and industrial applications.",PB,Crop development ,False,False,False,True
2276,pub.1187846096,Oil-water interfacial and emulsifying properties of lupin protein and lupin protein-pectin mixtures at neutral and acidic pH conditions,"Lupin proteins have high nutritional value and can be used to form foams, emulsions, and gels. However, their functionality becomes poor at acidic pH due to reduced protein solubility. Protein solubility and functionality at acidic pH can be improved by adding polysaccharides. In this study, we compared the oil-water interfacial and emulsifying properties of lupin protein isolates (LPI) and LPI-pectin mixtures at pH 7.0, pH 6.0, pH 4.0, and pH 3.5. Overall, LPI-pectin complexes at pH 4.0 and 3.5 showed better interfacial properties and emulsion stabilization than LPI at pH 4.0 and 3.5, while LPI-pectin mixtures at pH 7.0 and 6.0 displayed comparable interfacial and emulsion properties as LPI at 7.0 and 6.0. We observed that LPI at pH 4.0 and pH 3.5 adsorbed faster to the oil-water interface than LPI-pectin complexes at pH 4.0 and 3.5, due to smaller particle sizes of LPI, while LPI and LPI-pectin mixtures at pH 7.0 and 6.0 showed comparable adsorption rates to the oil-water interface. The LPI-pectin mixtures at pH 6.0 and 7.0 formed weak oil-water interfaces, with a stiffness comparable to LPI at these pH values. While at pH 3.5 and 4.0 LPI-pectin complexes formed stiffer oil-water interfaces than LPI. As a result, LPI-pectin complexes at pH 4.0 and 3.5 showed better emulsifying properties and emulsion stability against coalescence during high-shear mixing. The emulsion stabilized with LPI-pectin complex at pH 3.5 showed more extensive flocculation than the complex at pH 4.0, due to the reduced charges of the complex at pH 3.5 and depletion flocculation induced by non-adsorbed complexes. Our study reveals that the complexation of proteins with pectin at acidic pH could be a useful way to improve the oil-water interfacial and emulsifying properties of proteins at acidic pH, and could potentially be used in the food industry to develop plant protein-based emulsion products.",PB,Ingredient optimisation,False,False,False,True
4212,pub.1187663267,Holistic valorization of sugar streams from forest and agricultural residues towards the production of fatty acids by the dinoflagellate Crypthecodinium cohnii in fed-batch bioreactors,"Heterotrophic microalgae have emerged as promising sources of polyunsaturated fatty acids with broad industrial applications. Current research focuses on finding sustainable, cost-effective nutrient sources, including lignocellulosic biomass. In this study, we investigate the lipid accumulation of Crypthecodinium cohnii in fed-batch fermentations using hydrolysates from OxiOrganosolv-pretreated solid pulps and aqueous liquid fractions. The objective was to evaluate different sugars as carbon sources and assess any potential inhibitory effects on productivity. Among the pretreated pulps, ethanol pretreated beechwood exhibited the highest performance, with a docosahexaenoic acid (DHA) content of 38.4 % of total lipids. Liquid fractions effectively supported lipid accumulation, however with a lower DHA content. Finally, a preliminary economic evaluation of wheat straw valorization, selected for high lipid yield (54.6 mg total fatty acids/g of biomass), suggests that profitability can be achieved in plants processing over 200 kg of feedstock/h, with a production cost of less than 160 €/kg of DHA-rich oil.",F,Feedstocks,False,False,False,True
3139,pub.1185078853,Novel Fermented Plant-Based Functional Beverage: Biological Potential and Impact on the Human Gut Microbiota,"Controlled fermentation carried out by selected starters might enhance the safety, nutritional, and biological profiles of non-dairy fermented products. This research aims to study the biological potential and impact on the human gut microbiota of a novel fermented finger millet-based product. Finger millet (Eleusine coracana), suspended in an aqueous sucrose-based solution, was fermented by Weissella confusa 2LABPT05 and Lactiplantibacillus plantarum 299v (1%, 1:1 ratio (v/v)), at 30 °C/200 rpm in an orbital incubator until pH ≈ 4.5-5.0. Microbial growth, phenolic compounds, antioxidant, and antidiabetic activities were evaluated. In vitro digestion followed by in vitro faecal fermentation were used to study the impact of the fermented plant-based functional beverage (PBFB) on the human gut microbiota. Antidiabetic activity (21% vs. 14%) and total phenolics (244 vs. 181 mg of gallic acid equivalents/kg PBFB) increased with fermentation. The digested fermented PBFB contributed to the increase, over the first 6 h, of the Bifidobacterium's 16S rRNA gene copy numbers, concomitant with significant release of the acetic, propionic, and butyric short chain fatty acids, and also lactic acid. The novel PBFB has been shown to have antidiabetic potential and bifidogenic effects, and consequently its consumption might positively impact blood glucose levels and the human gut microbiota.",PB,Health & nutrition,False,False,False,True
4167,pub.1194121430,The Impact of Psyllium Mucilage as a Stabilizer on the Physical and Sensory Properties of Vegan Yogurt Ice Cream,"The present study evaluated the effects of psyllium mucilage (PM) added at levels of 0.25% (PM 0.25), 0.5% (PM 0.5), and 0.75% (PM 0.75), compared to guar gum (GG) and carob gum (CAR), on the rheological properties, overrun, melting, and consumer acceptance of vegan yogurt-based ice (yog-ice) creams. Rheological analysis showed that all formulations exhibited non-Newtonian, shear-thinning behavior (n < 1), although the magnitude varied depending on the hydrocolloid used. PM significantly (p < 0.05) increased viscosity in a concentration-dependent manner, reaching 585.3 mPa·s for PM 0.75, and improved yield stress and structural stability. CAR addition resulted in the lowest apparent viscosity (41.8 mPa·s) but the strongest pseudoplasticity (n = 0.328), whereas GG yielded moderate viscosity. PM ice creams exhibited the lowest extent of melting (1.20 g/g at PM 0.75) and the longest first dripping time (67.2 min). PM addition reduced lightness (L*) and increased redness (a*), with higher levels producing perceptible differences (ΔE > 5). CAR increased hardness (42.2 N), while PM 0.25 and PM 0.5 decreased it (28.9 and 33.9 N). Consumer evaluation confirmed that PM 0.5 achieved the highest overall acceptability (7.58), comparable to GG (7.61), whereas CAR and PM 0.75 reduced scores. Psyllium mucilage thus represents a promising clean-label stabilizer for plant-based yog-ice creams, enhancing melting resistance, textural quality, and sensory appeal at optimal concentrations.",PB,End product formulation,False,False,False,True
305,pub.1193177170,"Leveraging foundation models and transfer learning for peptide transport prediction, molecular taste classification, and visual texture analysis","Foundation models (FMs) offer powerful tools for modeling symbolic and image data in food science through transfer learning. This study presents three applications demonstrating how pre-trained FMs can improve prediction tasks commonly found in experimental food science data. First, embeddings from the “Evolutionary Scale Model Cambrian” protein language model were used to classify the Caco-2 monolayer transportability of goat milk-derived peptides based on their amino acid sequences. The resulting model achieved an accuracy of 0.89, outperforming conventional peptide embedding methods. Second, the “MolFormer” chemical language model was applied to predict tastes of small molecules (sweet, bitter, umami), achieving an accuracy of 0.99 and surpassing chemoinformatic-based models. Third, image embeddings from a vision transformer model (“Contrastive Language-Image Pre-training”) were used to predict fibrousness in meat analogue samples. This approach improved upon previous automated image analyses and successfully handled samples with complex appearance. These examples demonstrate that transfer learning from FMs enables accurate and scalable prediction models for food science applications. The transfer learning approach supports integration of protein, chemical, and image data, offering a unified framework for diverse experimental data analysis in food science, with the potential to accelerate innovation in novel food design and predictive food manufacturing.",PB,Texturization methods,False,False,False,True
884,pub.1196751732,Development and Optimization of a LAMP Assay for Lupin Detection in Foods,"Lupin (Lupinus spp.) is increasingly incorporated into processed foods as a gluten-free ingredient and alternative protein source, but it is also a regulated allergen in the European Union due to cross-reactivity with other legumes, especially peanut. Reliable methods for detecting undeclared lupin traces in complex food matrices are therefore essential for consumer protection. In this study, a loop-mediated isothermal amplification (LAMP) assay was developed for rapid and sensitive detection of lupin DNA. Several nuclear and chloroplast regions were evaluated for primer design, and gene encoding the Lup a 1 allergen was selected as the optimal target. Amplification was monitored by real-time fluorescence, agarose gel electrophoresis, and visual colorimetry. The selected primer set achieved a detection limit of 25 pg of lupin DNA and consistently detected lupin in binary mixtures down to 10 mg/kg, with no cross-reactivity against closely related legumes or tree nuts. Application to processed foods confirmed detection in products declaring lupin and revealed potential undeclared presence in some commercial samples. Colorimetric detection provided reliable results comparable to real-time monitoring, enabling simple readouts without specialized equipment. Overall, the developed LAMP assay represents a rapid, specific, and sensitive alternative to PCR-based methods for allergen monitoring and food safety management.",PB,Food safety & quality,False,False,False,True
1287,pub.1195438208,"Simultaneous determination of acrylamide, Glycidamide, and Methylacrylamide in plant-based beverages using μ-dispersive solid phase extraction and HPLC-PDA: Development, validation, and occurrence","Plant-based beverages are widely consumed as dairy alternatives due to their nutritional value and sustainability. However, thermal processing may lead to the formation of acrylamide and related toxicants. This study developed and validated a miniaturized dispersive solid-phase extraction (μ-dSPE) method coupled with high-performance liquid chromatography and ultraviolet detection for the simultaneous determination of acrylamide, glycidamide, and methacrylamide, using thiourea as an internal standard. Unlike existing μ-dSPE/QuEChERS and MS-based approaches, the workflow is entirely aqueous (no organic solvents) and requires no derivatization, aligning with green analytical chemistry. Optimization was conducted using a 3441 screening design and response surface methodology. The method showed excellent linearity (r2 > 0.999), low detection limits (0.24-0.98 μg/mL), and excellent accuracy (91-111 % recovery) and precision (RSD < 6.1 %). Analysis of 15 commercial beverages revealed acrylamide in 14 samples (0.33-1.17 μg/mL), especially in oat and mixed-protein types; glycidamide and methacrylamide were not detected. Environmental assessment using AGREEprep yielded a high greenness score (0.72) and a high practical applicability score (80.0) by the Blue Applicability Grade Index. This μ-dSPE-HPLC-PDA method provides a reliable, cost-effective, and environmentally-friendly approach for monitoring heat-induced contaminants in plant-based beverages.",PB,Food safety & quality,False,False,False,True
935,pub.1187276166,Foodomics: A lever to avoid the Darwinian boomerang of malnutrition and compromised nutritional value in the rapidly emerging green food transition,"Background Since the 18th century, the industrial revolution has brought tremendous success in food production, enabling the feeding of more than 8 billion people. However, the success comes with consequences – what we call the Darwinian boomerang of industrialization. The consequences include accelerated global warming, increasing greenhouse gas emissions, water scarcity, overexploitation of natural resources, desertification, eutrophication, loss of biodiversity, and accumulation of alarmingly large amounts of industrial waste including plastics and resilient chemicals. Addressing these challenges and meeting the growing demand for sustainable and nutritious food necessitates a paradigm shift, known as the green food transition, supported by multidisciplinary foodomics research. Scope and approach This review discusses key enablers of the rapidly emerging green food transition, including a shift toward plant-based diets, gene editing, smart agriculture, cellular agriculture, gentle food processing, and circular economy models. The role of foodomics within each enabler is highlighted, providing examples of how multidisciplinary foodomics research can prevent a Darwinian boomerang characterized by malnutrition, compromised nutritional quality, emergence of novel foodborne diseases, and increased food intolerances. Key findings and conclusions Green food transition initiatives are essential for achieving future food security and environmental sustainability, but nutritional concerns persist. Only a minor fraction of current research integrates foodomics, despite its critical role in ensuring food safety and nutritional adequacy. Most discoveries of unforeseen harmful compounds come from inductive studies on industrial food processing or dietary interventions. Systematic foodomics assessments of emerging sustainable food systems are urgently required to evaluate both short- and long-term human health impacts.",CC,Health & nutrition,False,False,False,True
67,pub.1189350902,Environmental Impact of Current Diets and Alternative Dietary Scenarios Worldwide: A Systematic Review,"CONTEXT: Unhealthy and unsustainable diets are common worldwide. Health and sustainability need to be balanced because environmentally sustainable diets may lack macro- and/or micronutrients, resulting in nutrient deficiencies.
OBJECTIVE: A systematic review was conducted following Preferred Reporting Items for Systematic Reviews and Meta-analysis guidelines to analyze the environmental impact of current diets and alternative dietary scenarios worldwide based on food-group consumption.
DATA SOURCES: The Scopus, Web of Sciences, and PubMed literature databases were searched. Only studies quantifying the food composition of diets per food group and their environmental impact were eligible.
DATA EXTRACTION: Data were extracted for food groups as averages, means, or medians, depending on how they were reported in the original publication, for both environmental impact indicators and grams consumed.
DATA ANALYSIS: A total of 120 original articles from 41 countries were included and 703 diets were analyzed. Current diets were the most prevalent (42%). Among the environmental indicators, carbon footprint (CF) was the most reported (86% of diets), followed by land (36%), total freshwater (22%), blue water (15%), and cumulative energy use (14%). Data about food consumption and environmental impact were available mainly for European countries (n = 471 diets; 67%), and Africa was the most underrepresented continent, with data from only 2 countries.
CONCLUSION: The environmental impact of food consumption varied widely among diet types and continents, due to methodology heterogeneity of dietary assessment and different definitions of diets and food groups. Diets enhancing healthiness, such as the Mediterranean diet and food-based dietary guidelines, were associated with a higher CF than diets reducing meat consumption. Furthermore, diets including meat substitutes were associated with a higher CF than other plant-based diets that did not include them. Affordable diets involved more freshwater use, whereas acceptable diets that include high amounts of meat intake had a high CF. Finally, extensive research on dietary intake and environmental impact in low- and middle-income countries is required due to lack of available studies and data in these areas.",PB,Impact assessments,False,False,False,True
2001,pub.1191621267,The effect of pea protein preload on postprandial glucose response and blood pressure: a randomized controlled trial in healthy adults,"The rising prevalence of metabolic disorders underscores the need for dietary strategies to manage postprandial glucose levels and blood pressure. Protein has been widely recognized for its health benefits, to promote satiety and improve postprandial glucose control (1) . Studies have shown that whey protein can significantly lower postprandial glucose and insulin levels in both healthy and diabetic individuals, with greater effectiveness when consumed as a starter before meals (2) . However, a recent prospective cohort study indicated that while animal protein consumption may be linked to a higher risk of diabetes onset, incorporating plant-based proteins is advisable. This highlights the need to diversify protein sources in the diet to manage metabolic health and potentially reduce diabetes risk (3) .  Therefore, the aim of the current study was to determine whether consuming pea protein isolate before a carbohydrate meal could effectively reduce postprandial glucose levels and blood pressure compared to the simultaneous consumption of protein and carbohydrates.  We examined pea protein isolate as a representative plant-based food source, known for its high protein content and accessibility. Ten healthy adults (2 male and 8 females; mean age: 25.6 ± 1 years; body mass index (BMI): 22.7 ± 1 kg/m 2) participated in a crossover trial with three conditions, to consume 30g of pea protein isolate 30 min before (PrePP) or with (PP) a 50g carbohydrate meal, against a carbohydrate meal (control, CHO) provided with water. Continuous glucose monitoring and blood pressure were recorded over 180 minutes after the meal. The effect of the interventions on peak postprandial glucose responses and blood pressure were evaluated using a two-factor repeated measures ANOVA. Comparisons were made using Bonferroni’s test whenever a significant difference was observed. All statistical analyses were performed using GraphPad Prism with a statistical difference of p < 0.05 considered as significant.   PrePP significantly delayed and reduced the postprandial glucose peak compared to PP and CHO (0.46 mmol/L at 60 min vs. 1.125 mmol/L for PP, p<0.05 and 1.89 mmol/L for CHO at 30 min, p< 0.01). Diastolic blood pressure significantly decreased after both protein drinks compared to CHO, especially between 150 and 180 minutes (9.2 mmHg for PP and 4.2 mmHg for PrePP), while the control showed an increase of 1.6 mmHg from baseline ( p < 0.05). Although systolic blood pressure also decreased in PP and PrePP, with reductions of 3.7 and 5.8 mmHg respectively, this change was not significant compared to the control, which decreased by 2 mmHg ( p> 0.05).  This study indicates that pea protein preload can effectively reduce postprandial blood glucose levels and may also assist in managing blood pressure, offering a plant-based option for improving metabolic health. Further research is needed to better understand the mechanisms underlying these findings.",PB,Health & nutrition,True,False,False,True
1272,pub.1190175141,Study on Rapeseed Albumin Hydrolysis by PrtS Protease from Streptococcus thermophilus and Bioactivity Characterization of Resulting Hydrolysates,"Lactic acid bacteria are well known for hydrolyzing milk proteins, but their application to plant proteins remains limited. This study evaluated the ability of the cell-wall-anchored PrtS protease from two Streptococcus thermophilus strains to hydrolyze rapeseed albumins (RAs), aiming to generate bioactive peptides with potential food functionality. The specific activity of PrtS was first determined using a chromogenic substrate. RAs were then hydrolyzed using 10X- and 100X-concentrated cell pellets of each strain to assess the hydrolysis kinetics and the enzymatic mechanism. The results showed concentration-dependent hydrolysis, with protein conversion and the degree of hydrolysis increasing threefold at 100X for both strains. Despite the increased hydrolysis, the peptides produced had similar average sizes, averaging at five amino acids, indicating a consistent ""one-by-one"" cleavage mechanism. The in vitro testing of the RA hydrolysates produced with 100X PrtS from S. thermophilus LMD-9 revealed dose-dependent antioxidant activity comparable to native RAs. Importantly, unlike native RAs, these hydrolysates did not induce increased secretion of the pro-inflammatory mediator IL-8 in inflamed HT-29 cells, suggesting a reduced pro-inflammatory potential. These findings demonstrate that PrtS protease from S. thermophilus can effectively hydrolyze rapeseed proteins to produce functional hydrolysates with improved bioactivity profiles. Such hydrolysates have promising applications as functional ingredients in plant-based food products, contributing both to health benefits and potential food preservation through antioxidant activity.",PB,Ingredient optimisation,False,False,False,True
4457,pub.1189158536,Modifying the techno-functional characteristics of quinoa protein isolate by atmospheric cold plasma (ACP),"The aim of this study is to investigate the impacts of atmospheric cold plasma (ACP) treatment on techno-functional characteristics of quinoa protein isolates (QPIs) to assess its food applications. ACP treatment is found to influence the native structure of QPIs and consequently change their techno-functional characteristics. The highest water solubility index (WSI) (14.49 g/g), water absorption index (WAI) (2.71 g/g) foaming capacity (FC) (39.26 %), foaming stability (FS) (29.05 %), emulsifying activity index (EAI) (42.32 m2/g) and emulsifying stability index (ESI) (236.06 min) are found at F3 (i.e., ACP treated at 60 kV for 5 min). ACP treatment of QPIs at intensity of F3 also increase the absolute intensity of zeta potential which is hypothesized to be influenced by partial unfolding and degradation of QPIs by active species. Decrease observed at WSI, WAI, FC, FS, EAI and ESI indices of F4 (i.e., ACP treated at 60 kV for 10 min) verified the crosslink formation induced by active species of ACP treated samples at high intensity. Considering the techno-functional characteristics of QPIs, the highest hydrophobicity (51.58) is observed by ACP treatment at the intensity of F4 (60 kV for 10 min). Functional group analysis declared no creation of new functional groups through ACP treatment. A tendency of QPIs aggregation at F4 is also observed by CLSM images.",PB,Ingredient optimisation,False,False,False,True
2975,pub.1190999785,Discovery and optimization of a guanylhydrazone-based small molecule to replace bFGF for cell culture applications,"Replacing growth factors with a synthetic alternative molecule is an attractive opportunity to increase consistency, scalability, and cost-effectiveness of cell-based products. Herein, we describe the discovery of a chemical class of FGFR1 agonists that mimic the action of basic fibroblast growth factor (bFGF), an essential component of cell culture media. The guanylhydrazone-based molecule, TCB-32, was identified via structure-based virtual screening of the orthosteric binding site of FGFR1. It was shown to significantly increase cell proliferation by activating the FGFR1 signaling pathway like bFGF and exhibited enhanced thermostability over bFGF by retaining activity over the course of several days. After extensive structure-activity relationship studies, it was possible to increase potency and efficacy leading to three highly potent agonists. This finding has the potential to remove current bottlenecks in large-scale cell production, as required for applications such as cultivated meat or cell therapy.",CM,Cell culture media,False,False,False,True
1248,pub.1191641971,Flavonol glycosides accumulation in faba bean grown under combined selenium and sulfur application,"IntroductionFaba bean (Vicia faba L.) leaves are edible; hence, they are primarily used as animal feed in agriculture. Additionally, seed pods and other plant tissues are considered edible and are used as green vegetables in many parts of the world.ObjectivesFlavonol glycosides are well-known in faba bean leaves; accordingly, in this study, we followed a targeted metabolomic approach to explore glycosylated flavonols and their concentrations in response to contrasting levels of selenium (Se) and sulfur (S) enrichment under faba bean–Rhizobium symbiosis.MethodsFaba bean plants were cultivated under growth chamber conditions and enriched with different levels of selenium and sulfur under Rhizobium inoculation. Their leaves were extracted using 70% methanol to quantify glycosylated flavonoids. Sample leaves were analyzed through a targeted method using high-performance liquid chromatography combined with a diode array detector (HPLC-DAD) and electrospray ionization-quadrupole-time-of-flight tandem mass spectrometry detection (HPLC-ESI-Q-ToF-MS/MS).ResultsThe analysis led to semi-quantifying 11 flavonol glycosides. Analysis of the metabolites of the different faba bean leaf extracts confirmed that selenium has a considerable impact on the accumulation of flavonol glycosides, especially under sulfur availability, possibly because it induces chalcone synthase and other enzymes for flavonols’ biosynthesis.ConclusionTo the best of our knowledge, this is the first report to investigate the impact of selenium and sulfur enrichment on the accumulation of faba bean flavonols under atmospheric nitrogen (N2) fixation conditions. This study highlights the medicinal and nutritional benefits of legumes as an essential source of protein in plant-based foods.",PB,Crop development ,False,False,False,True
